model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
dwconv-bn-relu_lut_A4LWSJ.onnx,80,64,64,3,2,1.024,0.00064,0.16839400000000004
dwconv-bn-relu_lut_4E8YMV.onnx,80,96,96,3,1,6.144,0.00096,0.6840360000000001
dwconv-bn-relu_lut_YJ1GIK.onnx,80,96,96,3,2,1.536,0.00096,0.212966
dwconv-bn-relu_lut_YUXYZQ.onnx,80,128,128,3,1,8.192,0.00128,0.8555619999999999
dwconv-bn-relu_lut_YMDN8W.onnx,80,128,128,3,2,2.048,0.00128,0.285334
dwconv-bn-relu_lut_IYJ2XN.onnx,80,64,64,5,1,10.6496,0.001664,1.040394
dwconv-bn-relu_lut_JZKMQP.onnx,80,64,64,5,2,2.6624,0.001664,0.281814
dwconv-bn-relu_lut_4PB01F.onnx,80,96,96,5,1,15.9744,0.002496,1.437192
dwconv-bn-relu_lut_D048EI.onnx,80,96,96,5,2,3.9936,0.002496,0.460816
dwconv-bn-relu_lut_1H36F7.onnx,80,128,128,5,1,21.2992,0.003328,1.837704
dwconv-bn-relu_lut_TYCJP6.onnx,80,128,128,5,2,5.3248,0.003328,0.509304
dwconv-bn-relu_lut_QAK3DT.onnx,80,192,192,3,1,12.288,0.00192,1.2307540000000001
dwconv-bn-relu_lut_K2C4LU.onnx,80,192,192,3,2,3.072,0.00192,0.362968
dwconv-bn-relu_lut_UR1TXI.onnx,80,256,256,3,1,16.384,0.00256,1.5936080000000001
dwconv-bn-relu_lut_UVSH1F.onnx,80,256,256,3,2,4.096,0.00256,0.493042
dwconv-bn-relu_lut_S2Q3NX.onnx,80,192,192,5,1,31.9488,0.004992,2.5653699999999997
dwconv-bn-relu_lut_MGREQ6.onnx,80,192,192,5,2,7.9872,0.004992,0.70786
dwconv-bn-relu_lut_BTGZWR.onnx,80,256,256,5,1,42.5984,0.006656,3.3705420000000004
dwconv-bn-relu_lut_7YL6MR.onnx,80,256,256,5,2,10.6496,0.006656,0.9631460000000001
dwconv-bn-relu_lut_34QDAF.onnx,112,48,48,3,1,6.02112,0.00048,0.7674399999999999
dwconv-bn-relu_lut_2J7R80.onnx,56,48,48,3,1,1.50528,0.00048,0.22437600000000002
dwconv-bn-relu_lut_I3MI85.onnx,112,48,48,5,1,15.654912,0.001248,1.490928
dwconv-bn-relu_lut_EK6ZLL.onnx,56,48,48,5,1,3.913728,0.001248,0.405358
dwconv-bn-relu_lut_K64MMQ.onnx,112,48,48,3,2,1.50528,0.00048,0.23413600000000004
dwconv-bn-relu_lut_UIP8QL.onnx,112,48,48,5,2,3.913728,0.001248,0.449206
dwconv-bn-relu_lut_C4ZVWQ.onnx,108,48,48,3,1,5.59872,0.00048,0.689578
dwconv-bn-relu_lut_EM2SXN.onnx,54,48,48,3,1,1.39968,0.00048,0.26272799999999996
dwconv-bn-relu_lut_VYAIFE.onnx,108,48,48,5,1,14.556672,0.001248,1.395708
dwconv-bn-relu_lut_0S7EMV.onnx,54,48,48,5,1,3.639168,0.001248,0.378484
dwconv-bn-relu_lut_6YP0PF.onnx,108,48,48,3,2,1.39968,0.00048,0.225064
dwconv-bn-relu_lut_SLEAN6.onnx,108,48,48,5,2,3.639168,0.001248,0.409134
dwconv-bn-relu_lut_1BGYYD.onnx,104,48,48,3,1,5.19168,0.00048,0.6383080000000001
dwconv-bn-relu_lut_WULK6C.onnx,52,48,48,3,1,1.29792,0.00048,0.197496
dwconv-bn-relu_lut_SMSPR9.onnx,104,48,48,5,1,13.498368,0.001248,1.253952
dwconv-bn-relu_lut_J70W3R.onnx,52,48,48,5,1,3.374592,0.001248,0.38426000000000005
dwconv-bn-relu_lut_QVE20U.onnx,104,48,48,3,2,1.29792,0.00048,0.24030200000000002
dwconv-bn-relu_lut_2PAJZE.onnx,104,48,48,5,2,3.374592,0.001248,0.387898
dwconv-bn-relu_lut_LA8MX2.onnx,100,48,48,3,1,4.8,0.00048,0.613928
dwconv-bn-relu_lut_Y1ED26.onnx,50,48,48,3,1,1.2,0.00048,0.17554599999999998
dwconv-bn-relu_lut_DNF6DW.onnx,100,48,48,5,1,12.48,0.001248,1.188186
dwconv-bn-relu_lut_WYRCF3.onnx,50,48,48,5,1,3.12,0.001248,0.344398
dwconv-bn-relu_lut_7HJR3E.onnx,100,48,48,3,2,1.2,0.00048,0.18885
dwconv-bn-relu_lut_SN4CWR.onnx,100,48,48,5,2,3.12,0.001248,0.352386
dwconv-bn-relu_lut_4ESXKO.onnx,96,48,48,3,1,4.42368,0.00048,0.5668499999999999
dwconv-bn-relu_lut_RZ98W6.onnx,48,48,48,3,1,1.10592,0.00048,0.189788
dwconv-bn-relu_lut_MDHWFQ.onnx,96,48,48,5,1,11.501568,0.001248,1.097872
dwconv-bn-relu_lut_ISSP6J.onnx,48,48,48,5,1,2.875392,0.001248,0.369012
dwconv-bn-relu_lut_4H4K46.onnx,96,48,48,3,2,1.10592,0.00048,0.18671599999999997
dwconv-bn-relu_lut_MEWV0G.onnx,96,48,48,5,2,2.875392,0.001248,0.34331199999999995
dwconv-bn-relu_lut_B5R578.onnx,92,48,48,3,1,4.06272,0.00048,0.535738
dwconv-bn-relu_lut_MSAYRT.onnx,46,48,48,3,1,1.01568,0.00048,0.156482
dwconv-bn-relu_lut_7A9X3F.onnx,92,48,48,5,1,10.563072,0.001248,1.050014
dwconv-bn-relu_lut_ESKVBM.onnx,46,48,48,5,1,2.640768,0.001248,0.28495800000000004
dwconv-bn-relu_lut_3OKY9S.onnx,92,48,48,3,2,1.01568,0.00048,0.165288
dwconv-bn-relu_lut_PHAF6L.onnx,92,48,48,5,2,2.640768,0.001248,0.29989600000000005
dwconv-bn-relu_lut_MD4QS9.onnx,88,48,48,3,1,3.71712,0.00048,0.5187060000000001
dwconv-bn-relu_lut_JOCAGV.onnx,44,48,48,3,1,0.92928,0.00048,0.149886
dwconv-bn-relu_lut_G3F11O.onnx,88,48,48,5,1,9.664512,0.001248,0.998832
dwconv-bn-relu_lut_ZAY6W9.onnx,44,48,48,5,1,2.416128,0.001248,0.268304
dwconv-bn-relu_lut_W460V6.onnx,88,48,48,3,2,0.92928,0.00048,0.16020800000000002
dwconv-bn-relu_lut_LLQ5IP.onnx,88,48,48,5,2,2.416128,0.001248,0.274682
dwconv-bn-relu_lut_KQUPHC.onnx,84,48,48,3,1,3.38688,0.00048,0.4883559999999999
dwconv-bn-relu_lut_OY04Q7.onnx,42,48,48,3,1,0.84672,0.00048,0.15027799999999997
dwconv-bn-relu_lut_EMJGHE.onnx,84,48,48,5,1,8.805888,0.001248,0.918686
dwconv-bn-relu_lut_KS6AR5.onnx,42,48,48,5,1,2.201472,0.001248,0.24791599999999994
dwconv-bn-relu_lut_DYNVHR.onnx,84,48,48,3,2,0.84672,0.00048,0.159866
dwconv-bn-relu_lut_YSYAEL.onnx,84,48,48,5,2,2.201472,0.001248,0.25501399999999996
dwconv-bn-relu_lut_R64C08.onnx,80,48,48,3,1,3.072,0.00048,0.40622199999999997
dwconv-bn-relu_lut_7WDS6J.onnx,40,48,48,3,1,0.768,0.00048,0.13609
dwconv-bn-relu_lut_10CTGD.onnx,80,48,48,5,1,7.9872,0.001248,0.8130580000000001
dwconv-bn-relu_lut_HTW3ZS.onnx,40,48,48,5,1,1.9968,0.001248,0.225242
dwconv-bn-relu_lut_ZCJCHW.onnx,80,48,48,3,2,0.768,0.00048,0.14349
dwconv-bn-relu_lut_KUQPN7.onnx,80,48,48,5,2,1.9968,0.001248,0.24171000000000006
dwconv-bn-relu_lut_AHESWE.onnx,56,16,16,3,2,0.12544,0.00016,0.07623999999999999
dwconv-bn-relu_lut_379G0I.onnx,28,32,32,3,1,0.25088,0.00032,0.085198
dwconv-bn-relu_lut_C49WT3.onnx,56,16,16,5,2,0.326144,0.000416,0.11051799999999999
dwconv-bn-relu_lut_SM9WVV.onnx,28,32,32,5,1,0.652288,0.000832,0.116816
dwconv-bn-relu_lut_3N4KYH.onnx,28,48,48,3,1,0.37632,0.00048,0.08869400000000001
dwconv-bn-relu_lut_SXCZBG.onnx,28,48,48,5,1,0.978432,0.001248,0.13528400000000002
dwconv-bn-relu_lut_GX9APX.onnx,56,32,32,3,2,0.25088,0.00032,0.088146
dwconv-bn-relu_lut_A56KDR.onnx,56,32,32,5,2,0.652288,0.000832,0.126168
dwconv-bn-relu_lut_402VQY.onnx,56,48,48,3,2,0.37632,0.00048,0.094924
dwconv-bn-relu_lut_7O6P0L.onnx,56,48,48,5,2,0.978432,0.001248,0.14101000000000002
dwconv-bn-relu_lut_IVXBLW.onnx,54,16,16,3,2,0.11664,0.00016,0.07441800000000001
dwconv-bn-relu_lut_FT6EDW.onnx,27,32,32,3,1,0.23328,0.00032,0.07971600000000001
dwconv-bn-relu_lut_XA2XT8.onnx,54,16,16,5,2,0.303264,0.000416,0.104988
dwconv-bn-relu_lut_37HUNC.onnx,27,32,32,5,1,0.606528,0.000832,0.11782400000000001
dwconv-bn-relu_lut_XKXR9G.onnx,27,48,48,3,1,0.34992,0.00048,0.08819400000000001
dwconv-bn-relu_lut_OBDO3T.onnx,27,48,48,5,1,0.909792,0.001248,0.12952800000000003
dwconv-bn-relu_lut_U4T65V.onnx,54,32,32,3,2,0.23328,0.00032,0.08544
dwconv-bn-relu_lut_3AA0Q3.onnx,54,32,32,5,2,0.606528,0.000832,0.23203599999999996
dwconv-bn-relu_lut_UWRRQX.onnx,54,48,48,3,2,0.34992,0.00048,0.09571
dwconv-bn-relu_lut_PCBYJU.onnx,54,48,48,5,2,0.909792,0.001248,0.137704
dwconv-bn-relu_lut_NUNTZN.onnx,52,16,16,3,2,0.10816,0.00016,0.07165200000000001
dwconv-bn-relu_lut_W6RHN3.onnx,26,32,32,3,1,0.21632,0.00032,0.08038400000000001
dwconv-bn-relu_lut_99VJNW.onnx,52,16,16,5,2,0.281216,0.000416,0.10099799999999999
dwconv-bn-relu_lut_LY0R8S.onnx,26,32,32,5,1,0.562432,0.000832,0.11410999999999999
dwconv-bn-relu_lut_3GS09P.onnx,26,48,48,3,1,0.32448,0.00048,0.08663599999999999
dwconv-bn-relu_lut_Z71I7E.onnx,26,48,48,5,1,0.843648,0.001248,0.123056
dwconv-bn-relu_lut_BWU79M.onnx,52,32,32,3,2,0.21632,0.00032,0.08015200000000003
dwconv-bn-relu_lut_UGLO88.onnx,52,32,32,5,2,0.562432,0.000832,0.11367799999999999
dwconv-bn-relu_lut_WDDNKY.onnx,52,48,48,3,2,0.32448,0.00048,0.088384
dwconv-bn-relu_lut_T705JW.onnx,52,48,48,5,2,0.843648,0.001248,0.126924
dwconv-bn-relu_lut_FDFLW3.onnx,50,16,16,3,2,0.1,0.00016,0.07095000000000001
dwconv-bn-relu_lut_6DD5X1.onnx,25,32,32,3,1,0.2,0.00032,0.07666400000000001
dwconv-bn-relu_lut_AS1FSX.onnx,50,16,16,5,2,0.26,0.000416,0.099094
dwconv-bn-relu_lut_EGGTDW.onnx,25,32,32,5,1,0.52,0.000832,0.10743799999999998
dwconv-bn-relu_lut_LPSEDR.onnx,25,48,48,3,1,0.3,0.00048,0.084606
dwconv-bn-relu_lut_DJNQ5H.onnx,25,48,48,5,1,0.78,0.001248,0.11969600000000002
dwconv-bn-relu_lut_3X2WZN.onnx,50,32,32,3,2,0.2,0.00032,0.07595199999999999
dwconv-bn-relu_lut_2QZE3F.onnx,50,32,32,5,2,0.52,0.000832,0.108844
dwconv-bn-relu_lut_Z0QNG4.onnx,50,48,48,3,2,0.3,0.00048,0.103868
dwconv-bn-relu_lut_JDJRK0.onnx,50,48,48,5,2,0.78,0.001248,0.12168199999999998
dwconv-bn-relu_lut_7LJDNT.onnx,48,16,16,3,2,0.09216,0.00016,0.086624
dwconv-bn-relu_lut_JGKRY9.onnx,24,32,32,3,1,0.18432,0.00032,0.07208400000000001
dwconv-bn-relu_lut_M5LDZY.onnx,48,16,16,5,2,0.239616,0.000416,0.09421199999999999
dwconv-bn-relu_lut_SGQPST.onnx,24,32,32,5,1,0.479232,0.000832,0.11018799999999998
dwconv-bn-relu_lut_1B4ISK.onnx,24,48,48,3,1,0.27648,0.00048,0.08325000000000002
dwconv-bn-relu_lut_C28X0Z.onnx,24,48,48,5,1,0.718848,0.001248,0.11390999999999998
dwconv-bn-relu_lut_1T1JDH.onnx,48,32,32,3,2,0.18432,0.00032,0.072008
dwconv-bn-relu_lut_X2NJGU.onnx,48,32,32,5,2,0.479232,0.000832,0.109024
dwconv-bn-relu_lut_A7XZ0M.onnx,48,48,48,3,2,0.27648,0.00048,0.085002
dwconv-bn-relu_lut_F3ZTQ8.onnx,48,48,48,5,2,0.718848,0.001248,0.116252
dwconv-bn-relu_lut_IOC3K2.onnx,46,16,16,3,2,0.08464,0.00016,0.067494
dwconv-bn-relu_lut_GF6ATW.onnx,23,32,32,3,1,0.16928,0.00032,0.07496599999999999
dwconv-bn-relu_lut_4F61JF.onnx,46,16,16,5,2,0.220064,0.000416,0.094584
dwconv-bn-relu_lut_8GF7Q0.onnx,23,32,32,5,1,0.440128,0.000832,0.11685999999999999
dwconv-bn-relu_lut_N2695L.onnx,23,48,48,3,1,0.25392,0.00048,0.08120200000000001
dwconv-bn-relu_lut_MLNKTX.onnx,23,48,48,5,1,0.660192,0.001248,0.131876
dwconv-bn-relu_lut_GN9L2I.onnx,46,32,32,3,2,0.16928,0.00032,0.074488
dwconv-bn-relu_lut_8C3MVV.onnx,46,32,32,5,2,0.440128,0.000832,0.10248800000000001
dwconv-bn-relu_lut_5WP7VV.onnx,46,48,48,3,2,0.25392,0.00048,0.077956
dwconv-bn-relu_lut_YPHBRD.onnx,46,48,48,5,2,0.660192,0.001248,0.125546
dwconv-bn-relu_lut_O2QNBC.onnx,44,16,16,3,2,0.07744,0.00016,0.06831
dwconv-bn-relu_lut_OXRGNM.onnx,22,32,32,3,1,0.15488,0.00032,0.06990800000000001
dwconv-bn-relu_lut_H7EAET.onnx,44,16,16,5,2,0.201344,0.000416,0.09131
dwconv-bn-relu_lut_8ZCQMF.onnx,22,32,32,5,1,0.402688,0.000832,0.097752
dwconv-bn-relu_lut_UP7G68.onnx,22,48,48,3,1,0.23232,0.00048,0.07342400000000002
dwconv-bn-relu_lut_UC7VLD.onnx,22,48,48,5,1,0.604032,0.001248,0.10443000000000001
dwconv-bn-relu_lut_168LGO.onnx,44,32,32,3,2,0.15488,0.00032,0.069826
dwconv-bn-relu_lut_RSEZ2X.onnx,44,32,32,5,2,0.402688,0.000832,0.13043200000000002
dwconv-bn-relu_lut_X28DFQ.onnx,44,48,48,3,2,0.23232,0.00048,0.075678
dwconv-bn-relu_lut_4154CR.onnx,44,48,48,5,2,0.604032,0.001248,0.103624
dwconv-bn-relu_lut_AOUKQ6.onnx,42,16,16,3,2,0.07056,0.00016,0.063158
dwconv-bn-relu_lut_9NITNE.onnx,21,32,32,3,1,0.14112,0.00032,0.07189000000000001
dwconv-bn-relu_lut_0Z3RST.onnx,42,16,16,5,2,0.183456,0.000416,0.081512
dwconv-bn-relu_lut_T3S5XR.onnx,21,32,32,5,1,0.366912,0.000832,0.091112
dwconv-bn-relu_lut_45VPHK.onnx,21,48,48,3,1,0.21168,0.00048,0.070032
dwconv-bn-relu_lut_4RIF2P.onnx,21,48,48,5,1,0.550368,0.001248,0.096112
dwconv-bn-relu_lut_0MYUSH.onnx,42,32,32,3,2,0.14112,0.00032,0.06248399999999999
dwconv-bn-relu_lut_IXI23O.onnx,42,32,32,5,2,0.366912,0.000832,0.093102
dwconv-bn-relu_lut_VB142Z.onnx,42,48,48,3,2,0.21168,0.00048,0.093434
dwconv-bn-relu_lut_094567.onnx,42,48,48,5,2,0.550368,0.001248,0.098658
dwconv-bn-relu_lut_EXC3D3.onnx,40,16,16,3,2,0.064,0.00016,0.06107999999999999
dwconv-bn-relu_lut_EQGSA6.onnx,20,32,32,3,1,0.128,0.00032,0.065522
dwconv-bn-relu_lut_XRR6M2.onnx,40,16,16,5,2,0.1664,0.000416,0.07831600000000002
dwconv-bn-relu_lut_YW4ORR.onnx,20,32,32,5,1,0.3328,0.000832,0.078946
dwconv-bn-relu_lut_X870VY.onnx,20,48,48,3,1,0.192,0.00048,0.07128999999999999
dwconv-bn-relu_lut_0Y362C.onnx,20,48,48,5,1,0.4992,0.001248,0.094448
dwconv-bn-relu_lut_Q58PQ4.onnx,40,32,32,3,2,0.128,0.00032,0.065874
dwconv-bn-relu_lut_JLMCK5.onnx,40,32,32,5,2,0.3328,0.000832,0.08553400000000001
dwconv-bn-relu_lut_W7H5GQ.onnx,40,48,48,3,2,0.192,0.00048,0.069054
dwconv-bn-relu_lut_MY3MOA.onnx,40,48,48,5,2,0.4992,0.001248,0.09485199999999999
dwconv-bn-relu_lut_WCTQ63.onnx,112,288,288,3,1,36.12672,0.00288,3.559996
dwconv-bn-relu_lut_BCST8Y.onnx,112,288,288,3,2,9.03168,0.00288,1.201504
dwconv-bn-relu_lut_QBIK3R.onnx,112,384,384,3,1,48.16896,0.00384,4.490215999999999
dwconv-bn-relu_lut_MBGFJP.onnx,112,384,384,3,2,12.04224,0.00384,1.5219740000000002
dwconv-bn-relu_lut_ES4PTQ.onnx,112,288,288,5,1,93.929472,0.007488,7.29515
dwconv-bn-relu_lut_0CPDZ2.onnx,112,288,288,5,2,23.482368,0.007488,2.024692
dwconv-bn-relu_lut_B7LDVW.onnx,112,384,384,5,1,125.239296,0.009984,9.776374
dwconv-bn-relu_lut_2H1YML.onnx,112,384,384,5,2,31.309824,0.009984,2.693098
dwconv-bn-relu_lut_973CX4.onnx,108,288,288,3,1,33.59232,0.00288,3.363476
dwconv-bn-relu_lut_0TKC8E.onnx,108,288,288,3,2,8.39808,0.00288,0.9710319999999999
dwconv-bn-relu_lut_CR7120.onnx,108,384,384,3,1,44.78976,0.00384,4.396984
dwconv-bn-relu_lut_YYRGWD.onnx,108,384,384,3,2,11.19744,0.00384,1.377506
dwconv-bn-relu_lut_2Q93ZS.onnx,108,288,288,5,1,87.340032,0.007488,7.047302
dwconv-bn-relu_lut_EG1XQQ.onnx,108,288,288,5,2,21.835008,0.007488,1.848678
dwconv-bn-relu_lut_Y4NU95.onnx,108,384,384,5,1,116.453376,0.009984,9.13589
dwconv-bn-relu_lut_69TO9V.onnx,108,384,384,5,2,29.113344,0.009984,2.535108
dwconv-bn-relu_lut_3RXVXG.onnx,104,288,288,3,1,31.15008,0.00288,3.3376099999999997
dwconv-bn-relu_lut_RRJPPD.onnx,104,288,288,3,2,7.78752,0.00288,0.878502
dwconv-bn-relu_lut_SHCD9U.onnx,104,384,384,3,1,41.53344,0.00384,3.8766100000000003
dwconv-bn-relu_lut_O37KP4.onnx,104,384,384,3,2,10.38336,0.00384,1.15948
dwconv-bn-relu_lut_NMVKGA.onnx,104,288,288,5,1,80.990208,0.007488,6.252408
dwconv-bn-relu_lut_029HKY.onnx,104,288,288,5,2,20.247552,0.007488,1.75093
dwconv-bn-relu_lut_6RHIYV.onnx,104,384,384,5,1,107.986944,0.009984,8.651084
dwconv-bn-relu_lut_3QBDL5.onnx,104,384,384,5,2,26.996736,0.009984,2.637752
dwconv-bn-relu_lut_SZVZ9A.onnx,100,288,288,3,1,28.8,0.00288,2.853308
dwconv-bn-relu_lut_36TA4Y.onnx,100,288,288,3,2,7.2,0.00288,0.952398
dwconv-bn-relu_lut_UCPR7N.onnx,100,384,384,3,1,38.4,0.00384,3.8886959999999995
dwconv-bn-relu_lut_47RUTY.onnx,100,384,384,3,2,9.6,0.00384,1.258292
dwconv-bn-relu_lut_C1R007.onnx,100,288,288,5,1,74.88,0.007488,6.016636
dwconv-bn-relu_lut_P90KAH.onnx,100,288,288,5,2,18.72,0.007488,1.694448
dwconv-bn-relu_lut_2O2V6K.onnx,100,384,384,5,1,99.84,0.009984,7.848877999999998
dwconv-bn-relu_lut_C5OBFP.onnx,100,384,384,5,2,24.96,0.009984,2.3172360000000003
dwconv-bn-relu_lut_6L7KEZ.onnx,96,288,288,3,1,26.54208,0.00288,2.6122119999999995
dwconv-bn-relu_lut_7XKB23.onnx,96,288,288,3,2,6.63552,0.00288,0.798156
dwconv-bn-relu_lut_2IW8II.onnx,96,384,384,3,1,35.38944,0.00384,3.589696
dwconv-bn-relu_lut_AKG3ET.onnx,96,384,384,3,2,8.84736,0.00384,1.335498
dwconv-bn-relu_lut_M3WGYM.onnx,96,288,288,5,1,69.009408,0.007488,5.361052
dwconv-bn-relu_lut_P02JIT.onnx,96,288,288,5,2,17.252352,0.007488,1.4996619999999998
dwconv-bn-relu_lut_ERI8JY.onnx,96,384,384,5,1,92.012544,0.009984,7.222300000000001
dwconv-bn-relu_lut_G7MT5F.onnx,96,384,384,5,2,23.003136,0.009984,2.281596
dwconv-bn-relu_lut_VZK6PZ.onnx,92,288,288,3,1,24.37632,0.00288,2.37738
dwconv-bn-relu_lut_YSLB7C.onnx,92,288,288,3,2,6.09408,0.00288,0.74666
dwconv-bn-relu_lut_BWVQTK.onnx,92,384,384,3,1,32.50176,0.00384,3.1934259999999997
dwconv-bn-relu_lut_DPDE3X.onnx,92,384,384,3,2,8.12544,0.00384,1.178956
dwconv-bn-relu_lut_SFWYLX.onnx,92,288,288,5,1,63.378432,0.007488,5.079936
dwconv-bn-relu_lut_IW8NVU.onnx,92,288,288,5,2,15.844608,0.007488,1.4370539999999998
dwconv-bn-relu_lut_IYPZGY.onnx,92,384,384,5,1,84.504576,0.009984,6.86787
dwconv-bn-relu_lut_UA3DEZ.onnx,92,384,384,5,2,21.126144,0.009984,2.217404
dwconv-bn-relu_lut_461PNB.onnx,88,288,288,3,1,22.30272,0.00288,2.28403
dwconv-bn-relu_lut_2G1O72.onnx,88,288,288,3,2,5.57568,0.00288,0.8468040000000001
dwconv-bn-relu_lut_0TSARF.onnx,88,384,384,3,1,29.73696,0.00384,2.979596
dwconv-bn-relu_lut_FK5S51.onnx,88,384,384,3,2,7.43424,0.00384,0.862804
dwconv-bn-relu_lut_UOKBHS.onnx,88,288,288,5,1,57.987072,0.007488,4.647098
dwconv-bn-relu_lut_51QCQ6.onnx,88,288,288,5,2,14.496768,0.007488,1.20071
dwconv-bn-relu_lut_I8TCSP.onnx,88,384,384,5,1,77.316096,0.009984,5.975424
dwconv-bn-relu_lut_C9FZHF.onnx,88,384,384,5,2,19.329024,0.009984,1.7874660000000002
dwconv-bn-relu_lut_62W6C5.onnx,84,288,288,3,1,20.32128,0.00288,2.098162
dwconv-bn-relu_lut_42LIAJ.onnx,84,288,288,3,2,5.08032,0.00288,0.62025
dwconv-bn-relu_lut_5GZTXD.onnx,84,384,384,3,1,27.09504,0.00384,2.5685700000000002
dwconv-bn-relu_lut_GJBAVU.onnx,84,384,384,3,2,6.77376,0.00384,0.84261
dwconv-bn-relu_lut_VKLXJ4.onnx,84,288,288,5,1,52.835328,0.007488,4.2665120000000005
dwconv-bn-relu_lut_RRJJFF.onnx,84,288,288,5,2,13.208832,0.007488,1.158536
dwconv-bn-relu_lut_Z5798L.onnx,84,384,384,5,1,70.447104,0.009984,5.435808
dwconv-bn-relu_lut_Y4YJ12.onnx,84,384,384,5,2,17.611776,0.009984,1.439132
dwconv-bn-relu_lut_EE6YM1.onnx,80,288,288,3,1,18.432,0.00288,1.9486480000000002
dwconv-bn-relu_lut_KUYR4W.onnx,80,288,288,3,2,4.608,0.00288,0.535482
dwconv-bn-relu_lut_421IBI.onnx,80,384,384,3,1,24.576,0.00384,2.5214179999999997
dwconv-bn-relu_lut_U9WFAC.onnx,80,384,384,3,2,6.144,0.00384,0.695542
dwconv-bn-relu_lut_GI7IWV.onnx,80,288,288,5,1,47.9232,0.007488,3.807268
dwconv-bn-relu_lut_CCC7Y9.onnx,80,288,288,5,2,11.9808,0.007488,1.0338720000000001
dwconv-bn-relu_lut_W57O2E.onnx,80,384,384,5,1,63.8976,0.009984,4.925637999999999
dwconv-bn-relu_lut_HW3PMB.onnx,80,384,384,5,2,15.9744,0.009984,1.367312
dwconv-bn-relu_lut_SHCWQP.onnx,56,64,64,3,1,2.00704,0.00064,0.27100799999999997
dwconv-bn-relu_lut_SMK9OE.onnx,56,64,64,3,2,0.50176,0.00064,0.145158
dwconv-bn-relu_lut_75USNS.onnx,56,96,96,3,1,3.01056,0.00096,0.35905
dwconv-bn-relu_lut_296OAD.onnx,56,96,96,3,2,0.75264,0.00096,0.143134
dwconv-bn-relu_lut_SQ8ESW.onnx,56,128,128,3,1,4.01408,0.00128,0.45881400000000006
dwconv-bn-relu_lut_JPJJ1O.onnx,56,128,128,3,2,1.00352,0.00128,0.149046
dwconv-bn-relu_lut_DSOS6N.onnx,56,64,64,5,1,5.218304,0.001664,0.5410659999999999
dwconv-bn-relu_lut_4K0C66.onnx,56,64,64,5,2,1.304576,0.001664,0.172918
dwconv-bn-relu_lut_ATOVZ2.onnx,56,96,96,5,1,7.827456,0.002496,0.759674
dwconv-bn-relu_lut_5R4PHC.onnx,56,96,96,5,2,1.956864,0.002496,0.21988000000000002
dwconv-bn-relu_lut_9QPDYC.onnx,56,128,128,5,1,10.436608,0.003328,0.908636
dwconv-bn-relu_lut_0YMPBR.onnx,56,128,128,5,2,2.609152,0.003328,0.26892800000000006
dwconv-bn-relu_lut_NBQY7J.onnx,56,192,192,3,1,6.02112,0.00192,0.6095980000000001
dwconv-bn-relu_lut_UZJD2X.onnx,56,192,192,3,2,1.50528,0.00192,0.193708
dwconv-bn-relu_lut_EH1643.onnx,56,256,256,3,1,8.02816,0.00256,0.8573660000000001
dwconv-bn-relu_lut_7JEPXF.onnx,56,256,256,3,2,2.00704,0.00256,0.28484600000000004
dwconv-bn-relu_lut_NYKXWT.onnx,56,192,192,5,1,15.654912,0.004992,1.55024
dwconv-bn-relu_lut_C2FPQN.onnx,56,192,192,5,2,3.913728,0.004992,0.36667
dwconv-bn-relu_lut_3QT8O1.onnx,56,256,256,5,1,20.873216,0.006656,1.713628
dwconv-bn-relu_lut_J6EVJE.onnx,56,256,256,5,2,5.218304,0.006656,0.498042
dwconv-bn-relu_lut_ZNHFFK.onnx,56,288,288,3,1,9.03168,0.00288,0.897854
dwconv-bn-relu_lut_OLP1YY.onnx,56,288,288,3,2,2.25792,0.00288,0.310798
dwconv-bn-relu_lut_EOFGBK.onnx,56,384,384,3,1,12.04224,0.00384,1.19534
dwconv-bn-relu_lut_TC3G0Y.onnx,56,384,384,3,2,3.01056,0.00384,0.344106
dwconv-bn-relu_lut_UM5RYN.onnx,56,288,288,5,1,23.482368,0.007488,1.845112
dwconv-bn-relu_lut_3TV2QC.onnx,56,288,288,5,2,5.870592,0.007488,0.545368
dwconv-bn-relu_lut_QLXYL0.onnx,56,384,384,5,1,31.309824,0.009984,2.482826
dwconv-bn-relu_lut_K7L9MN.onnx,56,384,384,5,2,7.827456,0.009984,0.646698
dwconv-bn-relu_lut_C5HNEQ.onnx,54,64,64,3,1,1.86624,0.00064,0.300266
dwconv-bn-relu_lut_GPBTZ3.onnx,54,64,64,3,2,0.46656,0.00064,0.10460799999999998
dwconv-bn-relu_lut_J3CM1X.onnx,54,96,96,3,1,2.79936,0.00096,0.333122
dwconv-bn-relu_lut_4CJ1R4.onnx,54,96,96,3,2,0.69984,0.00096,0.11893000000000001
dwconv-bn-relu_lut_1FFSNH.onnx,54,128,128,3,1,3.73248,0.00128,0.475636
dwconv-bn-relu_lut_O8QKO2.onnx,54,128,128,3,2,0.93312,0.00128,0.14497000000000002
dwconv-bn-relu_lut_GHKG2O.onnx,54,64,64,5,1,4.852224,0.001664,0.49196199999999995
dwconv-bn-relu_lut_TJMFT4.onnx,54,64,64,5,2,1.213056,0.001664,0.16205199999999997
dwconv-bn-relu_lut_I071AK.onnx,54,96,96,5,1,7.278336,0.002496,0.7018139999999999
