model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_lut_9TA3TT.onnx,2,1664,384,1,1,2.55744,0.63936,0.07780199999999998
conv-bn-relu_lut_ZU1BU5.onnx,5,832,400,1,1,8.33,0.3332,0.12749
conv-bn-relu_lut_PQZFWR.onnx,2,832,400,1,1,1.3328,0.3332,0.06172600000000001
conv-bn-relu_lut_9Z3VMA.onnx,5,1248,400,1,1,12.49,0.4996,0.18436399999999997
conv-bn-relu_lut_4XXQ7M.onnx,2,1248,400,1,1,1.9984,0.4996,0.071516
conv-bn-relu_lut_QVEPBI.onnx,5,1664,400,1,1,16.65,0.666,0.20932799999999996
conv-bn-relu_lut_11S9Z5.onnx,2,1664,400,1,1,2.664,0.666,0.079302
conv-bn-relu_lut_INDKZ2.onnx,5,832,416,1,1,8.6632,0.346528,0.14178999999999997
conv-bn-relu_lut_J2V1FK.onnx,2,832,416,1,1,1.386112,0.346528,0.06177200000000001
conv-bn-relu_lut_3YYN77.onnx,5,1248,416,1,1,12.9896,0.519584,0.172502
conv-bn-relu_lut_KBI31H.onnx,2,1248,416,1,1,2.078336,0.519584,0.071064
conv-bn-relu_lut_ZSG5YW.onnx,5,1664,416,1,1,17.316,0.69264,0.22069
conv-bn-relu_lut_35HKB8.onnx,2,1664,416,1,1,2.77056,0.69264,0.081508
conv-bn-relu_lut_3QD8L2.onnx,5,832,432,1,1,8.9964,0.359856,0.13462599999999997
conv-bn-relu_lut_N68KPY.onnx,2,832,432,1,1,1.439424,0.359856,0.06420400000000001
conv-bn-relu_lut_GJT2LF.onnx,5,1248,432,1,1,13.4892,0.539568,0.18007799999999996
conv-bn-relu_lut_7J0FN6.onnx,2,1248,432,1,1,2.158272,0.539568,0.070266
conv-bn-relu_lut_5ZA0MA.onnx,5,1664,432,1,1,17.982,0.71928,0.27285000000000004
conv-bn-relu_lut_FHQ13P.onnx,2,1664,432,1,1,2.87712,0.71928,0.09647999999999998
conv-bn-relu_lut_P94I93.onnx,5,896,320,1,1,7.176,0.28704,0.11860400000000004
conv-bn-relu_lut_9MGWBU.onnx,2,896,320,1,1,1.14816,0.28704,0.06097199999999999
conv-bn-relu_lut_J6TFFP.onnx,5,1344,320,1,1,10.76,0.4304,0.15355600000000003
conv-bn-relu_lut_SM5L9Y.onnx,2,1344,320,1,1,1.7216,0.4304,0.06748399999999999
conv-bn-relu_lut_VXB6LZ.onnx,5,1792,320,1,1,14.344,0.57376,0.18553999999999998
conv-bn-relu_lut_ZAWLEG.onnx,2,1792,320,1,1,2.29504,0.57376,0.07554999999999999
conv-bn-relu_lut_ZDXEV8.onnx,5,896,336,1,1,7.5348,0.301392,0.11875200000000001
conv-bn-relu_lut_EVMY5K.onnx,2,896,336,1,1,1.205568,0.301392,0.0617
conv-bn-relu_lut_QK5RXH.onnx,5,1344,336,1,1,11.298,0.45192,0.15737600000000002
conv-bn-relu_lut_RWIMBV.onnx,2,1344,336,1,1,1.80768,0.45192,0.06828800000000002
conv-bn-relu_lut_KMH9DG.onnx,5,1792,336,1,1,15.0612,0.602448,0.19423199999999996
conv-bn-relu_lut_SG1F13.onnx,2,1792,336,1,1,2.409792,0.602448,0.075958
conv-bn-relu_lut_YHXAJP.onnx,5,896,352,1,1,7.8936,0.315744,0.12243000000000001
conv-bn-relu_lut_MC73LB.onnx,2,896,352,1,1,1.262976,0.315744,0.06267599999999998
conv-bn-relu_lut_9F93P0.onnx,5,1344,352,1,1,11.836,0.47344,0.16250399999999998
conv-bn-relu_lut_6MX59K.onnx,2,1344,352,1,1,1.89376,0.47344,0.07018
conv-bn-relu_lut_GJAAP8.onnx,5,1792,352,1,1,15.7784,0.631136,0.19984200000000002
conv-bn-relu_lut_KXW0Z6.onnx,2,1792,352,1,1,2.524544,0.631136,0.077232
conv-bn-relu_lut_U1DH52.onnx,5,896,368,1,1,8.2524,0.330096,0.126996
conv-bn-relu_lut_RSJ1V7.onnx,2,896,368,1,1,1.320384,0.330096,0.062776
conv-bn-relu_lut_EP5FXU.onnx,5,1344,368,1,1,12.374,0.49496,0.166898
conv-bn-relu_lut_PVBAUW.onnx,2,1344,368,1,1,1.97984,0.49496,0.06936399999999998
conv-bn-relu_lut_DNPB0R.onnx,5,1792,368,1,1,16.4956,0.659824,0.20809799999999995
conv-bn-relu_lut_TR62BA.onnx,2,1792,368,1,1,2.639296,0.659824,0.07963799999999999
conv-bn-relu_lut_U7TV1I.onnx,5,896,384,1,1,8.6112,0.344448,0.13091199999999997
conv-bn-relu_lut_7R31LD.onnx,2,896,384,1,1,1.377792,0.344448,0.062166
conv-bn-relu_lut_SWA1F7.onnx,5,1344,384,1,1,12.912,0.51648,0.170844
conv-bn-relu_lut_X0E4XQ.onnx,2,1344,384,1,1,2.06592,0.51648,0.069048
conv-bn-relu_lut_EDMTBC.onnx,5,1792,384,1,1,17.2128,0.688512,0.21512799999999999
conv-bn-relu_lut_FXPSK8.onnx,2,1792,384,1,1,2.754048,0.688512,0.07916799999999999
conv-bn-relu_lut_RSWBA2.onnx,5,896,400,1,1,8.97,0.3588,0.13484799999999997
conv-bn-relu_lut_4JKV33.onnx,2,896,400,1,1,1.4352,0.3588,0.06440599999999998
conv-bn-relu_lut_22Z8UF.onnx,5,1344,400,1,1,13.45,0.538,0.17978400000000003
conv-bn-relu_lut_FF8D17.onnx,2,1344,400,1,1,2.152,0.538,0.07058800000000001
conv-bn-relu_lut_8Z8G7K.onnx,5,1792,400,1,1,17.93,0.7172,0.24013800000000002
conv-bn-relu_lut_18QIHR.onnx,2,1792,400,1,1,2.8688,0.7172,0.08288999999999999
conv-bn-relu_lut_PDB502.onnx,5,896,416,1,1,9.3288,0.373152,0.139508
conv-bn-relu_lut_OPCOBL.onnx,2,896,416,1,1,1.492608,0.373152,0.06967799999999999
conv-bn-relu_lut_EBIF5G.onnx,5,1344,416,1,1,13.988,0.55952,0.184346
conv-bn-relu_lut_U2W7JL.onnx,2,1344,416,1,1,2.23808,0.55952,0.072504
conv-bn-relu_lut_U6QKQH.onnx,5,1792,416,1,1,18.6472,0.745888,0.232408
conv-bn-relu_lut_DC3OQQ.onnx,2,1792,416,1,1,2.983552,0.745888,0.08066999999999999
conv-bn-relu_lut_F010UX.onnx,5,896,432,1,1,9.6876,0.387504,0.14282799999999995
conv-bn-relu_lut_STQRGU.onnx,2,896,432,1,1,1.550016,0.387504,0.06342800000000001
conv-bn-relu_lut_SB24KF.onnx,5,1344,432,1,1,14.526,0.58104,0.18806199999999998
conv-bn-relu_lut_IAVB4R.onnx,2,1344,432,1,1,2.32416,0.58104,0.07463399999999999
conv-bn-relu_lut_GGMU6W.onnx,5,1792,432,1,1,19.3644,0.774576,0.237292
conv-bn-relu_lut_PE3856.onnx,2,1792,432,1,1,3.098304,0.774576,0.102754
conv-bn-relu_lut_1C9RW0.onnx,5,960,320,1,1,7.688,0.30752,0.118276
conv-bn-relu_lut_GKTWA8.onnx,2,960,320,1,1,1.23008,0.30752,0.05999799999999999
conv-bn-relu_lut_03ARMH.onnx,5,1440,320,1,1,11.528,0.46112,0.16026200000000002
conv-bn-relu_lut_84U36X.onnx,2,1440,320,1,1,1.84448,0.46112,0.06662000000000001
conv-bn-relu_lut_SBIBIK.onnx,5,1920,320,1,1,15.368,0.61472,0.19534399999999996
conv-bn-relu_lut_BLK27C.onnx,2,1920,320,1,1,2.45888,0.61472,0.07616
conv-bn-relu_lut_SDGUOP.onnx,5,960,336,1,1,8.0724,0.322896,0.12398800000000003
conv-bn-relu_lut_I7BNJ4.onnx,2,960,336,1,1,1.291584,0.322896,0.06036599999999999
conv-bn-relu_lut_GBPKOU.onnx,5,1440,336,1,1,12.1044,0.484176,0.161954
conv-bn-relu_lut_W5V5EG.onnx,2,1440,336,1,1,1.936704,0.484176,0.06936599999999998
conv-bn-relu_lut_7F0AYD.onnx,5,1920,336,1,1,16.1364,0.645456,0.20413399999999993
conv-bn-relu_lut_9D1QCS.onnx,2,1920,336,1,1,2.581824,0.645456,0.075456
conv-bn-relu_lut_UADM1K.onnx,5,960,352,1,1,8.4568,0.338272,0.127696
conv-bn-relu_lut_LK4G8Q.onnx,2,960,352,1,1,1.353088,0.338272,0.062884
conv-bn-relu_lut_OD302X.onnx,5,1440,352,1,1,12.6808,0.507232,0.169792
conv-bn-relu_lut_VWQ543.onnx,2,1440,352,1,1,2.028928,0.507232,0.071354
conv-bn-relu_lut_MDROT4.onnx,5,1920,352,1,1,16.9048,0.676192,0.214832
conv-bn-relu_lut_UYOO8I.onnx,2,1920,352,1,1,2.704768,0.676192,0.078624
conv-bn-relu_lut_8IRSAE.onnx,5,960,368,1,1,8.8412,0.353648,0.13013999999999998
conv-bn-relu_lut_PQSZ3Z.onnx,2,960,368,1,1,1.414592,0.353648,0.06144400000000002
conv-bn-relu_lut_2O3RET.onnx,5,1440,368,1,1,13.2572,0.530288,0.17712
conv-bn-relu_lut_N5SNHM.onnx,2,1440,368,1,1,2.121152,0.530288,0.07217400000000002
conv-bn-relu_lut_TXYQ5H.onnx,5,1920,368,1,1,17.6732,0.706928,0.22592400000000004
conv-bn-relu_lut_8FOJWV.onnx,2,1920,368,1,1,2.827712,0.706928,0.0837
conv-bn-relu_lut_SEBO3D.onnx,5,960,384,1,1,9.2256,0.369024,0.13444599999999998
conv-bn-relu_lut_40KR6X.onnx,2,960,384,1,1,1.476096,0.369024,0.06304800000000002
conv-bn-relu_lut_GS92KY.onnx,5,1440,384,1,1,13.8336,0.553344,0.18419399999999997
conv-bn-relu_lut_855NIZ.onnx,2,1440,384,1,1,2.213376,0.553344,0.07275599999999997
conv-bn-relu_lut_6HZZAA.onnx,5,1920,384,1,1,18.4416,0.737664,0.23401199999999997
conv-bn-relu_lut_RP5Q5M.onnx,2,1920,384,1,1,2.950656,0.737664,0.086588
conv-bn-relu_lut_TD4EKW.onnx,5,960,400,1,1,9.61,0.3844,0.142088
conv-bn-relu_lut_OLYSAF.onnx,2,960,400,1,1,1.5376,0.3844,0.06412
conv-bn-relu_lut_KML07H.onnx,5,1440,400,1,1,14.41,0.5764,0.19192
conv-bn-relu_lut_OSYZSW.onnx,2,1440,400,1,1,2.3056,0.5764,0.07669999999999998
conv-bn-relu_lut_YTTI8M.onnx,5,1920,400,1,1,19.21,0.7684,0.24522599999999997
conv-bn-relu_lut_9TR1E5.onnx,2,1920,400,1,1,3.0736,0.7684,0.08954599999999999
conv-bn-relu_lut_ZZ3JR2.onnx,5,960,416,1,1,9.9944,0.399776,0.145312
conv-bn-relu_lut_O3ANPB.onnx,2,960,416,1,1,1.599104,0.399776,0.06500199999999999
conv-bn-relu_lut_2SR2QB.onnx,5,1440,416,1,1,14.9864,0.599456,0.19731799999999994
conv-bn-relu_lut_YQBYFF.onnx,2,1440,416,1,1,2.397824,0.599456,0.07555799999999999
conv-bn-relu_lut_LEFGET.onnx,5,1920,416,1,1,19.9784,0.799136,0.24980600000000003
conv-bn-relu_lut_OSC106.onnx,2,1920,416,1,1,3.196544,0.799136,0.09190199999999998
conv-bn-relu_lut_NTV6DF.onnx,5,960,432,1,1,10.3788,0.415152,0.14832799999999996
conv-bn-relu_lut_DSXN0W.onnx,2,960,432,1,1,1.660608,0.415152,0.06673599999999999
conv-bn-relu_lut_QND8T9.onnx,5,1440,432,1,1,15.5628,0.622512,0.217098
conv-bn-relu_lut_78IG7V.onnx,2,1440,432,1,1,2.490048,0.622512,0.08030599999999999
conv-bn-relu_lut_O5F1HQ.onnx,5,1920,432,1,1,20.7468,0.829872,0.25536000000000003
conv-bn-relu_lut_NTY75J.onnx,2,1920,432,1,1,3.319488,0.829872,0.08837199999999999
conv-bn-relu_lut_3D8CBQ.onnx,5,1024,320,1,1,8.2,0.328,0.12789
conv-bn-relu_lut_FXVOTA.onnx,2,1024,320,1,1,1.312,0.328,0.061391999999999995
conv-bn-relu_lut_BSXXJ7.onnx,5,2048,320,1,1,16.392,0.65568,0.20645400000000003
conv-bn-relu_lut_USKFNF.onnx,2,2048,320,1,1,2.62272,0.65568,0.07621999999999998
conv-bn-relu_lut_9QISH2.onnx,5,1024,336,1,1,8.61,0.3444,0.12906600000000001
conv-bn-relu_lut_CXX9DU.onnx,2,1024,336,1,1,1.3776,0.3444,0.06876000000000002
conv-bn-relu_lut_K93JY1.onnx,5,2048,336,1,1,17.2116,0.688464,0.220288
conv-bn-relu_lut_KF8L6X.onnx,2,2048,336,1,1,2.753856,0.688464,0.07954999999999998
conv-bn-relu_lut_TLJRUV.onnx,5,1024,352,1,1,9.02,0.3608,0.13578199999999999
conv-bn-relu_lut_EW73Z4.onnx,2,1024,352,1,1,1.4432,0.3608,0.06871199999999998
conv-bn-relu_lut_THTCG0.onnx,5,2048,352,1,1,18.0312,0.721248,0.22442999999999996
conv-bn-relu_lut_0YW2TL.onnx,2,2048,352,1,1,2.884992,0.721248,0.08125399999999998
conv-bn-relu_lut_3GLOTA.onnx,5,1024,368,1,1,9.43,0.3772,0.13680599999999996
conv-bn-relu_lut_NK6ZXW.onnx,2,1024,368,1,1,1.5088,0.3772,0.06441200000000001
conv-bn-relu_lut_52RK0A.onnx,5,2048,368,1,1,18.8508,0.754032,0.232288
conv-bn-relu_lut_GER6BT.onnx,2,2048,368,1,1,3.016128,0.754032,0.08412
conv-bn-relu_lut_IJA1IH.onnx,5,1024,384,1,1,9.84,0.3936,0.14092800000000003
conv-bn-relu_lut_RALKDQ.onnx,2,1024,384,1,1,1.5744,0.3936,0.06461800000000001
conv-bn-relu_lut_QPZ2C6.onnx,5,2048,384,1,1,19.6704,0.786816,0.25298200000000004
conv-bn-relu_lut_16592Y.onnx,2,2048,384,1,1,3.147264,0.786816,0.0863
conv-bn-relu_lut_EV8QOP.onnx,5,1024,400,1,1,10.25,0.41,0.14867599999999997
conv-bn-relu_lut_RIPG8G.onnx,2,1024,400,1,1,1.64,0.41,0.066534
conv-bn-relu_lut_W2A1JQ.onnx,5,2048,400,1,1,20.49,0.8196,0.250228
conv-bn-relu_lut_JY4LQL.onnx,2,2048,400,1,1,3.2784,0.8196,0.089506
conv-bn-relu_lut_YPWBQE.onnx,5,1024,416,1,1,10.66,0.4264,0.15754599999999996
conv-bn-relu_lut_7DW8ER.onnx,2,1024,416,1,1,1.7056,0.4264,0.066672
conv-bn-relu_lut_N1VOBA.onnx,5,2048,416,1,1,21.3096,0.852384,0.258166
conv-bn-relu_lut_L9V0NC.onnx,2,2048,416,1,1,3.409536,0.852384,0.090642
conv-bn-relu_lut_593N7B.onnx,5,1024,432,1,1,11.07,0.4428,0.15520799999999998
conv-bn-relu_lut_K7CTHN.onnx,2,1024,432,1,1,1.7712,0.4428,0.067238
conv-bn-relu_lut_5R7MAS.onnx,5,2048,432,1,1,22.1292,0.885168,0.26641400000000004
conv-bn-relu_lut_11E6VP.onnx,2,2048,432,1,1,3.540672,0.885168,0.093408
conv-bn-relu_lut_TXL4XV.onnx,5,1280,320,1,1,10.248,0.40992,0.14664600000000003
conv-bn-relu_lut_UPED3C.onnx,2,1280,320,1,1,1.63968,0.40992,0.06578800000000001
conv-bn-relu_lut_92N0DO.onnx,5,320,1920,1,1,15.408,0.61632,0.21183599999999997
conv-bn-relu_lut_RCMZKI.onnx,5,320,2560,1,1,20.544,0.82176,0.27842599999999995
conv-bn-relu_lut_U8BAM2.onnx,5,2560,320,1,1,20.488,0.81952,0.24980799999999997
conv-bn-relu_lut_SGJ56C.onnx,2,2560,320,1,1,3.27808,0.81952,0.08878
conv-bn-relu_lut_FWQYSJ.onnx,5,1280,336,1,1,10.7604,0.430416,0.17142200000000002
conv-bn-relu_lut_C4H7AP.onnx,2,1280,336,1,1,1.721664,0.430416,0.07397599999999999
conv-bn-relu_lut_OCUC1Z.onnx,5,2560,336,1,1,21.5124,0.860496,0.26046400000000003
conv-bn-relu_lut_JYIIML.onnx,2,2560,336,1,1,3.441984,0.860496,0.09235000000000002
conv-bn-relu_lut_0BIUSO.onnx,5,1280,352,1,1,11.2728,0.450912,0.161596
conv-bn-relu_lut_APHUAN.onnx,2,1280,352,1,1,1.803648,0.450912,0.07075400000000001
conv-bn-relu_lut_0U6E3W.onnx,5,2560,352,1,1,22.5368,0.901472,0.26975399999999994
conv-bn-relu_lut_66IFA4.onnx,2,2560,352,1,1,3.605888,0.901472,0.09330400000000001
conv-bn-relu_lut_G99T3C.onnx,5,1280,368,1,1,11.7852,0.471408,0.163712
conv-bn-relu_lut_4AOTSX.onnx,2,1280,368,1,1,1.885632,0.471408,0.07069999999999999
conv-bn-relu_lut_QZCEO1.onnx,5,2560,368,1,1,23.5612,0.942448,0.27974200000000005
conv-bn-relu_lut_HL1T45.onnx,2,2560,368,1,1,3.769792,0.942448,0.096192
conv-bn-relu_lut_N3S84N.onnx,5,1280,384,1,1,12.2976,0.491904,0.177114
conv-bn-relu_lut_A7ZF5D.onnx,2,1280,384,1,1,1.967616,0.491904,0.069968
conv-bn-relu_lut_85JTAI.onnx,5,2560,384,1,1,24.5856,0.983424,0.2900060000000001
conv-bn-relu_lut_58FW3B.onnx,2,2560,384,1,1,3.933696,0.983424,0.100798
conv-bn-relu_lut_5PF3Y7.onnx,5,1280,400,1,1,12.81,0.5124,0.17226599999999997
conv-bn-relu_lut_L104ZY.onnx,2,1280,400,1,1,2.0496,0.5124,0.072996
conv-bn-relu_lut_KH9RVR.onnx,5,2560,400,1,1,25.61,1.0244,0.3000440000000001
conv-bn-relu_lut_M9YNQ1.onnx,2,2560,400,1,1,4.0976,1.0244,0.10247799999999999
conv-bn-relu_lut_S224SD.onnx,5,1280,416,1,1,13.3224,0.532896,0.17671800000000001
conv-bn-relu_lut_VJM90R.onnx,2,1280,416,1,1,2.131584,0.532896,0.07840599999999999
conv-bn-relu_lut_S3JXC0.onnx,5,2560,416,1,1,26.6344,1.065376,0.315132
conv-bn-relu_lut_99ZW05.onnx,2,2560,416,1,1,4.261504,1.065376,0.10516
conv-bn-relu_lut_04927C.onnx,5,1280,432,1,1,13.8348,0.553392,0.18555599999999997
conv-bn-relu_lut_HVAPV9.onnx,2,1280,432,1,1,2.213568,0.553392,0.075062
conv-bn-relu_lut_2MFS4N.onnx,5,2560,432,1,1,27.6588,1.106352,0.323276
conv-bn-relu_lut_GOOQA0.onnx,2,2560,432,1,1,4.425408,1.106352,0.109214
conv-bn-relu_lut_PUZNK3.onnx,5,336,1344,1,1,11.3232,0.452928,0.16780599999999998
conv-bn-relu_lut_E36Y2R.onnx,5,336,2016,1,1,16.9848,0.679392,0.22759799999999997
conv-bn-relu_lut_FPBXWH.onnx,5,2016,320,1,1,16.136,0.64544,0.20353600000000005
conv-bn-relu_lut_I656OJ.onnx,2,2016,320,1,1,2.58176,0.64544,0.07847199999999999
conv-bn-relu_lut_1NPSZE.onnx,5,336,2688,1,1,22.6464,0.905856,0.29062
conv-bn-relu_lut_1947KJ.onnx,5,2688,320,1,1,21.512,0.86048,0.25656199999999996
conv-bn-relu_lut_J0W476.onnx,2,2688,320,1,1,3.44192,0.86048,0.088654
conv-bn-relu_lut_E2EJEH.onnx,5,2016,336,1,1,16.9428,0.677712,0.22906
conv-bn-relu_lut_08AOPX.onnx,2,2016,336,1,1,2.710848,0.677712,0.08687600000000001
conv-bn-relu_lut_7UHWFW.onnx,5,2688,336,1,1,22.5876,0.903504,0.269574
conv-bn-relu_lut_OWXVUR.onnx,2,2688,336,1,1,3.614016,0.903504,0.09486400000000002
conv-bn-relu_lut_N0GJJV.onnx,5,2016,352,1,1,17.7496,0.709984,0.264332
conv-bn-relu_lut_55IU0Z.onnx,2,2016,352,1,1,2.839936,0.709984,0.082168
conv-bn-relu_lut_NTITC1.onnx,5,2688,352,1,1,23.6632,0.946528,0.27915199999999996
conv-bn-relu_lut_QRWWVU.onnx,2,2688,352,1,1,3.786112,0.946528,0.10042
conv-bn-relu_lut_KC28W7.onnx,5,2016,368,1,1,18.5564,0.742256,0.23822800000000002
conv-bn-relu_lut_ORO2HF.onnx,2,2016,368,1,1,2.969024,0.742256,0.08653799999999999
conv-bn-relu_lut_U951UT.onnx,5,2688,368,1,1,24.7388,0.989552,0.32715000000000005
conv-bn-relu_lut_1SJ05J.onnx,2,2688,368,1,1,3.958208,0.989552,0.104908
conv-bn-relu_lut_59GVQT.onnx,5,2016,384,1,1,19.3632,0.774528,0.24759399999999995
conv-bn-relu_lut_QE6Q7E.onnx,2,2016,384,1,1,3.098112,0.774528,0.09013199999999999
conv-bn-relu_lut_6KMIOP.onnx,5,2688,384,1,1,25.8144,1.032576,0.32202200000000003
conv-bn-relu_lut_DFBP1F.onnx,2,2688,384,1,1,4.130304,1.032576,0.106122
conv-bn-relu_lut_EU8B1C.onnx,5,2016,400,1,1,20.17,0.8068,0.26243399999999995
conv-bn-relu_lut_WC3UVY.onnx,2,2016,400,1,1,3.2272,0.8068,0.08985199999999999
conv-bn-relu_lut_UPPG2W.onnx,5,2688,400,1,1,26.89,1.0756,0.3256220000000001
conv-bn-relu_lut_HZ279M.onnx,2,2688,400,1,1,4.3024,1.0756,0.11079
conv-bn-relu_lut_VUUJA1.onnx,5,2016,416,1,1,20.9768,0.839072,0.314352
conv-bn-relu_lut_6RGK3T.onnx,2,2016,416,1,1,3.356288,0.839072,0.092806
conv-bn-relu_lut_J78WSD.onnx,5,2688,416,1,1,27.9656,1.118624,0.337754
conv-bn-relu_lut_POOLSI.onnx,2,2688,416,1,1,4.474496,1.118624,0.11080200000000001
conv-bn-relu_lut_HEFRIX.onnx,5,2016,432,1,1,21.7836,0.871344,0.279714
conv-bn-relu_lut_G8PWOM.onnx,2,2016,432,1,1,3.485376,0.871344,0.09592999999999999
conv-bn-relu_lut_R36OSZ.onnx,5,2688,432,1,1,29.0412,1.161648,0.35911400000000004
conv-bn-relu_lut_1LD8UC.onnx,2,2688,432,1,1,4.646592,1.161648,0.12467400000000002
conv-bn-relu_lut_4EAMPX.onnx,5,352,1408,1,1,12.4256,0.497024,0.19029200000000002
conv-bn-relu_lut_GFEK9X.onnx,5,1408,320,1,1,11.272,0.45088,0.16172399999999998
conv-bn-relu_lut_EBOGV2.onnx,2,1408,320,1,1,1.80352,0.45088,0.06864800000000001
conv-bn-relu_lut_E76HNC.onnx,5,352,2112,1,1,18.6384,0.745536,0.263928
conv-bn-relu_lut_H0IC08.onnx,5,2112,320,1,1,16.904,0.67616,0.223308
conv-bn-relu_lut_9FO5WU.onnx,2,2112,320,1,1,2.70464,0.67616,0.08807800000000002
conv-bn-relu_lut_3FRFMF.onnx,5,352,2816,1,1,24.8512,0.994048,0.33072
conv-bn-relu_lut_MNFQG9.onnx,5,2816,320,1,1,22.536,0.90144,0.286808
conv-bn-relu_lut_UFPJ6M.onnx,2,2816,320,1,1,3.60576,0.90144,0.09800400000000001
conv-bn-relu_lut_7BH65Y.onnx,5,1408,336,1,1,11.8356,0.473424,0.171072
conv-bn-relu_lut_GAYDQT.onnx,2,1408,336,1,1,1.893696,0.473424,0.070136
conv-bn-relu_lut_BJAYOW.onnx,5,2112,336,1,1,17.7492,0.709968,0.23151200000000005
conv-bn-relu_lut_WK6QDA.onnx,2,2112,336,1,1,2.839872,0.709968,0.08578999999999999
conv-bn-relu_lut_V7FCUT.onnx,5,2816,336,1,1,23.6628,0.946512,0.29956800000000006
conv-bn-relu_lut_06NMW8.onnx,2,2816,336,1,1,3.786048,0.946512,0.10617399999999999
conv-bn-relu_lut_DT1NOA.onnx,5,1408,352,1,1,12.3992,0.495968,0.17958
conv-bn-relu_lut_07AKXJ.onnx,2,1408,352,1,1,1.983872,0.495968,0.07489799999999999
conv-bn-relu_lut_CSY284.onnx,5,2112,352,1,1,18.5944,0.743776,0.24248599999999998
conv-bn-relu_lut_K0PAGI.onnx,2,2112,352,1,1,2.975104,0.743776,0.094294
conv-bn-relu_lut_YHZT9X.onnx,5,2816,352,1,1,24.7896,0.991584,0.326678
conv-bn-relu_lut_RX7YT8.onnx,2,2816,352,1,1,3.966336,0.991584,0.114288
conv-bn-relu_lut_K5W5I7.onnx,5,1408,368,1,1,12.9628,0.518512,0.172288
conv-bn-relu_lut_QBGOZ7.onnx,2,1408,368,1,1,2.074048,0.518512,0.07116800000000001
conv-bn-relu_lut_1A42IJ.onnx,5,2112,368,1,1,19.4396,0.777584,0.23787600000000003
conv-bn-relu_lut_G1WOET.onnx,2,2112,368,1,1,3.110336,0.777584,0.08517
conv-bn-relu_lut_T3VRJ9.onnx,5,2816,368,1,1,25.9164,1.036656,0.3040839999999999
conv-bn-relu_lut_N4FJKD.onnx,2,2816,368,1,1,4.146624,1.036656,0.10507000000000001
conv-bn-relu_lut_V862JE.onnx,5,1408,384,1,1,13.5264,0.541056,0.180432
conv-bn-relu_lut_QX02JJ.onnx,2,1408,384,1,1,2.164224,0.541056,0.07343400000000001
conv-bn-relu_lut_W30JD9.onnx,5,2112,384,1,1,20.2848,0.811392,0.245306
conv-bn-relu_lut_A4XNTO.onnx,2,2112,384,1,1,3.245568,0.811392,0.08859
conv-bn-relu_lut_PBJGU2.onnx,5,2816,384,1,1,27.0432,1.081728,0.318152
conv-bn-relu_lut_B41AB0.onnx,2,2816,384,1,1,4.326912,1.081728,0.10705000000000002
conv-bn-relu_lut_BFPD7E.onnx,5,1408,400,1,1,14.09,0.5636,0.18396800000000002
conv-bn-relu_lut_1X27ZR.onnx,2,1408,400,1,1,2.2544,0.5636,0.07147400000000001
conv-bn-relu_lut_QH9CZ8.onnx,5,2112,400,1,1,21.13,0.8452,0.25354200000000005
conv-bn-relu_lut_QFSNSD.onnx,2,2112,400,1,1,3.3808,0.8452,0.091624
conv-bn-relu_lut_NWTV0G.onnx,5,2816,400,1,1,28.17,1.1268,0.32763200000000003
conv-bn-relu_lut_8TT6RS.onnx,2,2816,400,1,1,4.5072,1.1268,0.10969000000000001
conv-bn-relu_lut_6JRA9X.onnx,5,1408,416,1,1,14.6536,0.586144,0.191222
conv-bn-relu_lut_O1WNSX.onnx,2,1408,416,1,1,2.344576,0.586144,0.07270799999999998
conv-bn-relu_lut_EI335E.onnx,5,2112,416,1,1,21.9752,0.879008,0.262204
conv-bn-relu_lut_M9CO75.onnx,2,2112,416,1,1,3.516032,0.879008,0.09425199999999999
conv-bn-relu_lut_TPMOZG.onnx,5,2816,416,1,1,29.2968,1.171872,0.339974
conv-bn-relu_lut_S90A63.onnx,2,2816,416,1,1,4.687488,1.171872,0.11354399999999998
conv-bn-relu_lut_USZ56O.onnx,5,1408,432,1,1,15.2172,0.608688,0.19629800000000003
conv-bn-relu_lut_LKT2G0.onnx,2,1408,432,1,1,2.434752,0.608688,0.07533599999999999
conv-bn-relu_lut_1J6ABU.onnx,5,2112,432,1,1,22.8204,0.912816,0.27135400000000004
conv-bn-relu_lut_IWEQWC.onnx,2,2112,432,1,1,3.651264,0.912816,0.09486999999999998
conv-bn-relu_lut_ILB37O.onnx,5,2816,432,1,1,30.4236,1.216944,0.349786
conv-bn-relu_lut_N1YGFH.onnx,2,2816,432,1,1,4.867776,1.216944,0.11686400000000004
conv-bn-relu_lut_IB9DVO.onnx,5,368,1472,1,1,13.5792,0.543168,0.190348
conv-bn-relu_lut_BJ8EEL.onnx,5,1472,320,1,1,11.784,0.47136,0.16131600000000001
conv-bn-relu_lut_JOCMLB.onnx,2,1472,320,1,1,1.88544,0.47136,0.069806
conv-bn-relu_lut_TBVSR8.onnx,5,368,2208,1,1,20.3688,0.814752,0.264992
conv-bn-relu_lut_J5OEJY.onnx,5,2208,320,1,1,17.672,0.70688,0.21956799999999999
conv-bn-relu_lut_ENTGNE.onnx,2,2208,320,1,1,2.82752,0.70688,0.08141599999999999
conv-bn-relu_lut_CO8C2C.onnx,5,368,2944,1,1,27.1584,1.086336,0.336896
